run_utc,fichier,horizon_min,pas_min,energie_prevue_h,energie_mesuree_h,mae,rmse
2025-06-05T18:00:00Z,previsions/2025-06/pv_prev_20250605T18Z.csv.gz,1440,1,3.843,3.605,0.0639,0.0967
2025-06-06T00:00:00Z,previsions/2025-06/pv_prev_20250606T00Z.csv.gz,1440,1,4.210,3.623,0.0491,0.0728
2025-06-06T06:00:00Z,previsions/2025-06/pv_prev_20250606T06Z.csv.gz,1440,1,4.350,3.572,0.0593,0.0842
2025-06-06T12:00:00Z,previsions/2025-06/pv_prev_20250606T12Z.csv.gz,1440,1,2.986,2.878,0.0207,0.0316
2025-06-06T18:00:00Z,previsions/2025-06/pv_prev_20250606T18Z.csv.gz,1440,1,2.504,2.236,0.0214,0.0316
2025-06-07T00:00:00Z,previsions/2025-06/pv_prev_20250607T00Z.csv.gz,1440,1,1.864,2.232,0.0311,0.0472
2025-06-07T06:00:00Z,previsions/2025-06/pv_prev_20250607T06Z.csv.gz,1440,1,2.485,2.358,0.0121,0.0187
2025-06-07T12:00:00Z,previsions/2025-06/pv_prev_20250607T12Z.csv.gz,1440,1,5.670,5.253,0.0287,0.0392
2025-06-07T18:00:00Z,previsions/2025-06/pv_prev_20250607T18Z.csv.gz,1440,1,7.479,7.749,0.0195,0.0296
2025-06-08T00:00:00Z,previsions/2025-06/pv_prev_20250608T00Z.csv.gz,1440,1,7.057,7.775,0.0482,0.0614
2025-06-08T06:00:00Z,previsions/2025-06/pv_prev_20250608T06Z.csv.gz,1440,1,7.845,7.776,0.0112,0.0164
2025-06-08T12:00:00Z,previsions/2025-06/pv_prev_20250608T12Z.csv.gz,1440,1,7.538,7.745,0.0150,0.0217
2025-06-08T18:00:00Z,previsions/2025-06/pv_prev_20250608T18Z.csv.gz,1440,1,6.876,7.922,0.0700,0.0909
2025-06-09T00:00:00Z,previsions/2025-06/pv_prev_20250609T00Z.csv.gz,1440,1,7.395,7.923,0.0353,0.0472
2025-06-09T06:00:00Z,previsions/2025-06/pv_prev_20250609T06Z.csv.gz,1440,1,8.389,7.822,0.0384,0.0460
2025-06-09T12:00:00Z,previsions/2025-06/pv_prev_20250609T12Z.csv.gz,1440,1,5.387,5.473,0.0324,0.0543
2025-06-09T18:00:00Z,previsions/2025-06/pv_prev_20250609T18Z.csv.gz,1440,1,2.251,4.059,0.1291,0.1703
2025-06-10T00:00:00Z,previsions/2025-06/pv_prev_20250610T00Z.csv.gz,1440,1,4.249,4.046,0.0274,0.0427
2025-06-10T06:00:00Z,previsions/2025-06/pv_prev_20250610T06Z.csv.gz,1440,1,3.911,4.148,0.0311,0.0490
2025-06-10T12:00:00Z,previsions/2025-06/pv_prev_20250610T12Z.csv.gz,1440,1,6.255,6.418,0.0202,0.0373
2025-06-10T18:00:00Z,previsions/2025-06/pv_prev_20250610T18Z.csv.gz,1440,1,7.053,7.779,0.0486,0.0618
2025-06-11T00:00:00Z,previsions/2025-06/pv_prev_20250611T00Z.csv.gz,1440,1,8.113,7.793,0.0232,0.0311
2025-06-11T06:00:00Z,previsions/2025-06/pv_prev_20250611T06Z.csv.gz,1440,1,7.726,7.726,0.0081,0.0109
2025-06-11T12:00:00Z,previsions/2025-06/pv_prev_20250611T12Z.csv.gz,1440,1,5.033,5.271,0.0178,0.0272
2025-06-11T18:00:00Z,previsions/2025-06/pv_prev_20250611T18Z.csv.gz,1440,1,3.143,2.972,0.0249,0.0332
2025-06-12T00:00:00Z,previsions/2025-06/pv_prev_20250612T00Z.csv.gz,1440,1,3.165,2.944,0.0169,0.0235
2025-06-12T06:00:00Z,previsions/2025-06/pv_prev_20250612T06Z.csv.gz,1440,1,3.405,3.006,0.0282,0.0377
2025-06-12T12:00:00Z,previsions/2025-06/pv_prev_20250612T12Z.csv.gz,1440,1,4.634,4.527,0.0257,0.0606
2025-06-12T18:00:00Z,previsions/2025-06/pv_prev_20250612T18Z.csv.gz,1440,1,5.574,6.402,0.0744,0.1089
2025-06-13T00:00:00Z,previsions/2025-06/pv_prev_20250613T00Z.csv.gz,1440,1,7.139,6.431,0.0510,0.0947
2025-06-13T06:00:00Z,previsions/2025-06/pv_prev_20250613T06Z.csv.gz,1440,1,6.002,6.296,0.0419,0.0709
2025-06-13T12:00:00Z,previsions/2025-06/pv_prev_20250613T12Z.csv.gz,1440,1,3.751,3.866,0.0431,0.0631
2025-06-13T18:00:00Z,previsions/2025-06/pv_prev_20250613T18Z.csv.gz,1440,1,1.147,1.358,0.0259,0.0355
2025-06-14T00:00:00Z,previsions/2025-06/pv_prev_20250614T00Z.csv.gz,1440,1,1.244,1.322,0.0198,0.0287
2025-06-14T06:00:00Z,previsions/2025-06/pv_prev_20250614T06Z.csv.gz,1440,1,1.322,1.447,0.0134,0.0189
2025-06-14T12:00:00Z,previsions/2025-06/pv_prev_20250614T12Z.csv.gz,1440,1,3.192,4.008,0.0571,0.0919
2025-06-14T18:00:00Z,previsions/2025-06/pv_prev_20250614T18Z.csv.gz,1440,1,6.603,6.278,0.0297,0.0515
2025-06-15T00:00:00Z,previsions/2025-06/pv_prev_20250615T00Z.csv.gz,1440,1,6.374,6.309,0.0241,0.0426
2025-06-15T06:00:00Z,previsions/2025-06/pv_prev_20250615T06Z.csv.gz,1440,1,6.356,6.322,0.0198,0.0373
2025-06-15T12:00:00Z,previsions/2025-06/pv_prev_20250615T12Z.csv.gz,1440,1,6.647,7.065,0.0320,0.0426
2025-06-15T18:00:00Z,previsions/2025-06/pv_prev_20250615T18Z.csv.gz,1440,1,6.757,7.599,0.0562,0.0723
2025-06-16T00:00:00Z,previsions/2025-06/pv_prev_20250616T00Z.csv.gz,1440,1,8.413,7.607,0.0541,0.0704
2025-06-16T06:00:00Z,previsions/2025-06/pv_prev_20250616T06Z.csv.gz,1440,1,7.675,7.606,0.0121,0.0186
2025-06-16T12:00:00Z,previsions/2025-06/pv_prev_20250616T12Z.csv.gz,1440,1,8.113,7.776,0.0230,0.0342
2025-06-16T18:00:00Z,previsions/2025-06/pv_prev_20250616T18Z.csv.gz,1440,1,7.588,7.936,0.0298,0.0441
2025-06-17T00:00:00Z,previsions/2025-06/pv_prev_20250617T00Z.csv.gz,1440,1,7.719,7.935,0.0169,0.0226
2025-06-17T06:00:00Z,previsions/2025-06/pv_prev_20250617T06Z.csv.gz,1440,1,8.068,7.912,0.0136,0.0216
2025-06-17T12:00:00Z,previsions/2025-06/pv_prev_20250617T12Z.csv.gz,1440,1,6.254,6.899,0.0522,0.0865
2025-06-17T18:00:00Z,previsions/2025-06/pv_prev_20250617T18Z.csv.gz,1440,1,4.626,5.979,0.0911,0.1129
2025-06-18T00:00:00Z,previsions/2025-06/pv_prev_20250618T00Z.csv.gz,1440,1,5.228,5.978,0.0532,0.0676
2025-06-18T06:00:00Z,previsions/2025-06/pv_prev_20250618T06Z.csv.gz,1440,1,5.397,5.987,0.0437,0.0578
2025-06-18T12:00:00Z,previsions/2025-06/pv_prev_20250618T12Z.csv.gz,1440,1,4.692,5.837,0.0902,0.1389
2025-06-18T18:00:00Z,previsions/2025-06/pv_prev_20250618T18Z.csv.gz,1440,1,5.533,6.285,0.0696,0.0988
2025-06-19T00:00:00Z,previsions/2025-06/pv_prev_20250619T00Z.csv.gz,1440,1,7.084,6.284,0.0706,0.1068
2025-06-19T06:00:00Z,previsions/2025-06/pv_prev_20250619T06Z.csv.gz,1440,1,7.067,6.202,0.0620,0.0904
2025-06-19T12:00:00Z,previsions/2025-06/pv_prev_20250619T12Z.csv.gz,1440,1,3.873,5.295,0.0976,0.1226
2025-06-19T18:00:00Z,previsions/2025-06/pv_prev_20250619T18Z.csv.gz,1440,1,5.247,4.282,0.0644,0.0871
2025-06-20T00:00:00Z,previsions/2025-06/pv_prev_20250620T00Z.csv.gz,1440,1,3.627,4.268,0.0467,0.0617
2025-06-20T06:00:00Z,previsions/2025-06/pv_prev_20250620T06Z.csv.gz,1440,1,5.049,4.359,0.0483,0.0676
2025-06-20T12:00:00Z,previsions/2025-06/pv_prev_20250620T12Z.csv.gz,1440,1,6.502,6.060,0.0331,0.0494
2025-06-20T18:00:00Z,previsions/2025-06/pv_prev_20250620T18Z.csv.gz,1440,1,7.752,7.408,0.0233,0.0292
2025-06-21T00:00:00Z,previsions/2025-06/pv_prev_20250621T00Z.csv.gz,1440,1,7.260,7.423,0.0179,0.0311
2025-06-21T06:00:00Z,previsions/2025-06/pv_prev_20250621T06Z.csv.gz,1440,1,7.691,7.420,0.0194,0.0276
2025-06-21T12:00:00Z,previsions/2025-06/pv_prev_20250621T12Z.csv.gz,1440,1,7.879,7.546,0.0269,0.0410
2025-06-21T18:00:00Z,previsions/2025-06/pv_prev_20250621T18Z.csv.gz,1440,1,7.447,7.409,0.0119,0.0172
2025-06-22T00:00:00Z,previsions/2025-06/pv_prev_20250622T00Z.csv.gz,1440,1,7.938,7.409,0.0357,0.0495
2025-06-22T06:00:00Z,previsions/2025-06/pv_prev_20250622T06Z.csv.gz,1440,1,6.715,7.407,0.0460,0.0586
2025-06-22T12:00:00Z,previsions/2025-06/pv_prev_20250622T12Z.csv.gz,1440,1,7.054,7.423,0.0246,0.0345
2025-06-22T18:00:00Z,previsions/2025-06/pv_prev_20250622T18Z.csv.gz,1440,1,8.139,7.533,0.0406,0.0502
2025-06-23T00:00:00Z,previsions/2025-06/pv_prev_20250623T00Z.csv.gz,1440,1,7.776,7.533,0.0168,0.0237
2025-06-23T06:00:00Z,previsions/2025-06/pv_prev_20250623T06Z.csv.gz,1440,1,7.506,7.531,0.0072,0.0105
2025-06-23T12:00:00Z,previsions/2025-06/pv_prev_20250623T12Z.csv.gz,1440,1,7.866,7.542,0.0224,0.0307
2025-06-23T18:00:00Z,previsions/2025-06/pv_prev_20250623T18Z.csv.gz,1440,1,6.802,7.477,0.0450,0.0602
2025-06-24T00:00:00Z,previsions/2025-06/pv_prev_20250624T00Z.csv.gz,1440,1,8.023,7.474,0.0367,0.0489
2025-06-24T06:00:00Z,previsions/2025-06/pv_prev_20250624T06Z.csv.gz,1440,1,7.610,7.471,0.0113,0.0161
2025-06-24T12:00:00Z,previsions/2025-06/pv_prev_20250624T12Z.csv.gz,1440,1,6.107,7.285,0.0787,0.1075
2025-06-24T18:00:00Z,previsions/2025-06/pv_prev_20250624T18Z.csv.gz,1440,1,6.625,7.183,0.0375,0.0480
2025-06-25T00:00:00Z,previsions/2025-06/pv_prev_20250625T00Z.csv.gz,1440,1,7.365,7.186,0.0137,0.0185
2025-06-25T06:00:00Z,previsions/2025-06/pv_prev_20250625T06Z.csv.gz,1440,1,7.015,7.179,0.0128,0.0185
2025-06-25T12:00:00Z,previsions/2025-06/pv_prev_20250625T12Z.csv.gz,1440,1,6.862,6.938,0.0191,0.0295
2025-06-25T18:00:00Z,previsions/2025-06/pv_prev_20250625T18Z.csv.gz,1440,1,8.032,6.614,0.0948,0.1199
2025-06-26T00:00:00Z,previsions/2025-06/pv_prev_20250626T00Z.csv.gz,1440,1,7.078,6.611,0.0326,0.0476
2025-06-26T06:00:00Z,previsions/2025-06/pv_prev_20250626T06Z.csv.gz,1440,1,5.377,6.615,0.0841,0.1101
2025-06-26T12:00:00Z,previsions/2025-06/pv_prev_20250626T12Z.csv.gz,1440,1,6.076,6.959,0.0596,0.0824
2025-06-26T18:00:00Z,previsions/2025-06/pv_prev_20250626T18Z.csv.gz,1440,1,7.843,7.366,0.0338,0.0440
2025-06-27T00:00:00Z,previsions/2025-06/pv_prev_20250627T00Z.csv.gz,1440,1,6.833,7.369,0.0359,0.0445
2025-06-27T06:00:00Z,previsions/2025-06/pv_prev_20250627T06Z.csv.gz,1440,1,7.194,7.371,0.0138,0.0196
2025-06-27T12:00:00Z,previsions/2025-06/pv_prev_20250627T12Z.csv.gz,1440,1,7.185,7.584,0.0310,0.0514
2025-06-27T18:00:00Z,previsions/2025-06/pv_prev_20250627T18Z.csv.gz,1440,1,7.554,7.612,0.0109,0.0145
2025-06-28T00:00:00Z,previsions/2025-06/pv_prev_20250628T00Z.csv.gz,1440,1,7.981,7.612,0.0252,0.0349
2025-06-28T06:00:00Z,previsions/2025-06/pv_prev_20250628T06Z.csv.gz,1440,1,7.397,7.612,0.0148,0.0214
2025-06-28T12:00:00Z,previsions/2025-06/pv_prev_20250628T12Z.csv.gz,1440,1,7.949,7.491,0.0311,0.0412
2025-06-28T18:00:00Z,previsions/2025-06/pv_prev_20250628T18Z.csv.gz,1440,1,6.432,7.567,0.0758,0.0968
2025-06-29T00:00:00Z,previsions/2025-06/pv_prev_20250629T00Z.csv.gz,1440,1,6.742,7.569,0.0553,0.0699
2025-06-29T06:00:00Z,previsions/2025-06/pv_prev_20250629T06Z.csv.gz,1440,1,7.703,7.568,0.0127,0.0187
2025-06-29T12:00:00Z,previsions/2025-06/pv_prev_20250629T12Z.csv.gz,1440,1,7.859,7.756,0.0134,0.0208
2025-06-29T18:00:00Z,previsions/2025-06/pv_prev_20250629T18Z.csv.gz,1440,1,6.759,7.773,0.0677,0.0869
2025-06-30T00:00:00Z,previsions/2025-06/pv_prev_20250630T00Z.csv.gz,1440,1,8.235,7.773,0.0316,0.0424
2025-06-30T06:00:00Z,previsions/2025-06/pv_prev_20250630T06Z.csv.gz,1440,1,7.784,7.773,0.0066,0.0094
2025-06-30T12:00:00Z,previsions/2025-06/pv_prev_20250630T12Z.csv.gz,1440,1,7.267,7.626,0.0247,0.0396
2025-06-30T18:00:00Z,previsions/2025-06/pv_prev_20250630T18Z.csv.gz,1440,1,6.911,7.781,0.0579,0.0785
2025-07-01T00:00:00Z,previsions/2025-07/pv_prev_20250701T00Z.csv.gz,1440,1,8.278,7.779,0.0334,0.0464
2025-07-01T06:00:00Z,previsions/2025-07/pv_prev_20250701T06Z.csv.gz,1440,1,7.852,7.776,0.0108,0.0155
2025-07-01T12:00:00Z,previsions/2025-07/pv_prev_20250701T12Z.csv.gz,1440,1,7.379,7.815,0.0294,0.0427
2025-07-01T18:00:00Z,previsions/2025-07/pv_prev_20250701T18Z.csv.gz,1440,1,7.188,7.717,0.0366,0.0536
2025-07-02T00:00:00Z,previsions/2025-07/pv_prev_20250702T00Z.csv.gz,1440,1,7.412,7.718,0.0223,0.0322
2025-07-02T06:00:00Z,previsions/2025-07/pv_prev_20250702T06Z.csv.gz,1440,1,8.159,7.714,0.0304,0.0385
2025-07-02T12:00:00Z,previsions/2025-07/pv_prev_20250702T12Z.csv.gz,1440,1,6.504,7.390,0.0594,0.0875
2025-07-02T18:00:00Z,previsions/2025-07/pv_prev_20250702T18Z.csv.gz,1440,1,7.957,7.271,0.0457,0.0578
2025-07-03T00:00:00Z,previsions/2025-07/pv_prev_20250703T00Z.csv.gz,1440,1,7.192,7.272,0.0127,0.0186
2025-07-03T06:00:00Z,previsions/2025-07/pv_prev_20250703T06Z.csv.gz,1440,1,8.102,7.249,0.0574,0.0714
2025-07-03T12:00:00Z,previsions/2025-07/pv_prev_20250703T12Z.csv.gz,1440,1,4.648,6.159,0.1013,0.1620
2025-07-03T18:00:00Z,previsions/2025-07/pv_prev_20250703T18Z.csv.gz,1440,1,7.167,4.635,0.1685,0.2149
2025-07-04T00:00:00Z,previsions/2025-07/pv_prev_20250704T00Z.csv.gz,1440,1,7.404,4.610,0.1860,0.2292
2025-07-04T06:00:00Z,previsions/2025-07/pv_prev_20250704T06Z.csv.gz,1440,1,3.646,4.632,0.0707,0.0968
2025-07-04T12:00:00Z,previsions/2025-07/pv_prev_20250704T12Z.csv.gz,1440,1,5.847,5.809,0.0551,0.0733
2025-07-04T18:00:00Z,previsions/2025-07/pv_prev_20250704T18Z.csv.gz,1440,1,7.317,7.410,0.0138,0.0197
2025-07-05T00:00:00Z,previsions/2025-07/pv_prev_20250705T00Z.csv.gz,1440,1,5.856,7.434,0.1051,0.1313
2025-07-05T06:00:00Z,previsions/2025-07/pv_prev_20250705T06Z.csv.gz,1440,1,7.676,7.432,0.0178,0.0256
2025-07-05T12:00:00Z,previsions/2025-07/pv_prev_20250705T12Z.csv.gz,1440,1,7.946,7.752,0.0145,0.0221
2025-07-05T18:00:00Z,previsions/2025-07/pv_prev_20250705T18Z.csv.gz,1440,1,8.187,7.930,0.0176,0.0255
2025-07-06T00:00:00Z,previsions/2025-07/pv_prev_20250706T00Z.csv.gz,1440,1,7.708,7.929,0.0152,0.0207
2025-07-06T06:00:00Z,previsions/2025-07/pv_prev_20250706T06Z.csv.gz,1440,1,7.898,7.927,0.0067,0.0095
2025-07-06T12:00:00Z,previsions/2025-07/pv_prev_20250706T12Z.csv.gz,1440,1,7.477,7.550,0.0203,0.0360
2025-07-06T18:00:00Z,previsions/2025-07/pv_prev_20250706T18Z.csv.gz,1440,1,7.351,7.290,0.0148,0.0251
2025-07-07T00:00:00Z,previsions/2025-07/pv_prev_20250707T00Z.csv.gz,1440,1,7.006,7.291,0.0195,0.0265
2025-07-07T06:00:00Z,previsions/2025-07/pv_prev_20250707T06Z.csv.gz,1440,1,7.158,7.286,0.0109,0.0169
2025-07-07T12:00:00Z,previsions/2025-07/pv_prev_20250707T12Z.csv.gz,1440,1,7.795,7.754,0.0076,0.0113
2025-07-07T18:00:00Z,previsions/2025-07/pv_prev_20250707T18Z.csv.gz,1440,1,7.983,7.929,0.0099,0.0143
2025-07-08T00:00:00Z,previsions/2025-07/pv_prev_20250708T00Z.csv.gz,1440,1,6.807,7.926,0.0757,0.0913
2025-07-08T06:00:00Z,previsions/2025-07/pv_prev_20250708T06Z.csv.gz,1440,1,8.166,7.885,0.0211,0.0290
2025-07-08T12:00:00Z,previsions/2025-07/pv_prev_20250708T12Z.csv.gz,1440,1,7.122,6.096,0.0688,0.1109
2025-07-08T18:00:00Z,previsions/2025-07/pv_prev_20250708T18Z.csv.gz,1440,1,4.061,4.424,0.0413,0.0579
2025-07-09T00:00:00Z,previsions/2025-07/pv_prev_20250709T00Z.csv.gz,1440,1,3.281,4.419,0.0788,0.0957
2025-07-09T06:00:00Z,previsions/2025-07/pv_prev_20250709T06Z.csv.gz,1440,1,4.881,4.447,0.0329,0.0543
2025-07-09T12:00:00Z,previsions/2025-07/pv_prev_20250709T12Z.csv.gz,1440,1,5.821,4.729,0.0749,0.1204
2025-07-09T18:00:00Z,previsions/2025-07/pv_prev_20250709T18Z.csv.gz,1440,1,6.596,5.724,0.0612,0.0917
2025-07-10T00:00:00Z,previsions/2025-07/pv_prev_20250710T00Z.csv.gz,1440,1,5.334,5.728,0.0448,0.0644
2025-07-10T06:00:00Z,previsions/2025-07/pv_prev_20250710T06Z.csv.gz,1440,1,5.973,5.738,0.0278,0.0484
2025-07-10T12:00:00Z,previsions/2025-07/pv_prev_20250710T12Z.csv.gz,1440,1,6.597,6.800,0.0362,0.0505
2025-07-10T18:00:00Z,previsions/2025-07/pv_prev_20250710T18Z.csv.gz,1440,1,6.959,7.212,0.0188,0.0288
2025-07-11T00:00:00Z,previsions/2025-07/pv_prev_20250711T00Z.csv.gz,1440,1,7.885,7.212,0.0455,0.0583
2025-07-11T06:00:00Z,previsions/2025-07/pv_prev_20250711T06Z.csv.gz,1440,1,7.381,7.181,0.0209,0.0293
2025-07-11T12:00:00Z,previsions/2025-07/pv_prev_20250711T12Z.csv.gz,1440,1,4.888,5.488,0.0428,0.0661
2025-07-11T18:00:00Z,previsions/2025-07/pv_prev_20250711T18Z.csv.gz,1440,1,3.276,4.394,0.0795,0.0939
2025-07-12T00:00:00Z,previsions/2025-07/pv_prev_20250712T00Z.csv.gz,1440,1,4.573,4.377,0.0281,0.0472
2025-07-12T06:00:00Z,previsions/2025-07/pv_prev_20250712T06Z.csv.gz,1440,1,4.799,4.312,0.0370,0.0605
2025-07-12T12:00:00Z,previsions/2025-07/pv_prev_20250712T12Z.csv.gz,1440,1,2.923,3.398,0.0378,0.0537
2025-07-12T18:00:00Z,previsions/2025-07/pv_prev_20250712T18Z.csv.gz,1440,1,3.162,2.237,0.0639,0.0875
2025-07-13T00:00:00Z,previsions/2025-07/pv_prev_20250713T00Z.csv.gz,1440,1,1.919,2.225,0.0241,0.0346
2025-07-13T06:00:00Z,previsions/2025-07/pv_prev_20250713T06Z.csv.gz,1440,1,1.741,2.297,0.0378,0.0503
2025-07-13T12:00:00Z,previsions/2025-07/pv_prev_20250713T12Z.csv.gz,1440,1,3.331,4.650,0.0914,0.1460
2025-07-13T18:00:00Z,previsions/2025-07/pv_prev_20250713T18Z.csv.gz,1440,1,5.910,6.779,0.0642,0.0982
2025-07-14T00:00:00Z,previsions/2025-07/pv_prev_20250714T00Z.csv.gz,1440,1,7.920,6.804,0.0755,0.0971
2025-07-14T06:00:00Z,previsions/2025-07/pv_prev_20250714T06Z.csv.gz,1440,1,6.646,6.820,0.0260,0.0440
2025-07-14T12:00:00Z,previsions/2025-07/pv_prev_20250714T12Z.csv.gz,1440,1,7.411,6.874,0.0387,0.0573
2025-07-14T18:00:00Z,previsions/2025-07/pv_prev_20250714T18Z.csv.gz,1440,1,6.442,7.026,0.0400,0.0552
2025-07-15T00:00:00Z,previsions/2025-07/pv_prev_20250715T00Z.csv.gz,1440,1,5.469,7.027,0.1052,0.1295
2025-07-15T06:00:00Z,previsions/2025-07/pv_prev_20250715T06Z.csv.gz,1440,1,6.582,7.028,0.0303,0.0396
2025-07-15T12:00:00Z,previsions/2025-07/pv_prev_20250715T12Z.csv.gz,1440,1,7.067,7.384,0.0216,0.0331
2025-07-15T18:00:00Z,previsions/2025-07/pv_prev_20250715T18Z.csv.gz,1440,1,6.285,7.549,0.0855,0.1023
2025-07-16T00:00:00Z,previsions/2025-07/pv_prev_20250716T00Z.csv.gz,1440,1,6.571,7.548,0.0662,0.0872
2025-07-16T06:00:00Z,previsions/2025-07/pv_prev_20250716T06Z.csv.gz,1440,1,8.097,7.542,0.0377,0.0475
2025-07-16T12:00:00Z,previsions/2025-07/pv_prev_20250716T12Z.csv.gz,1440,1,7.935,7.398,0.0366,0.0494
2025-07-16T18:00:00Z,previsions/2025-07/pv_prev_20250716T18Z.csv.gz,1440,1,6.193,7.309,0.0759,0.0946
2025-07-17T00:00:00Z,previsions/2025-07/pv_prev_20250717T00Z.csv.gz,1440,1,7.175,7.308,0.0101,0.0157
2025-07-17T06:00:00Z,previsions/2025-07/pv_prev_20250717T06Z.csv.gz,1440,1,7.041,7.309,0.0185,0.0249
2025-07-17T12:00:00Z,previsions/2025-07/pv_prev_20250717T12Z.csv.gz,1440,1,6.584,7.512,0.0717,0.1214
2025-07-17T18:00:00Z,previsions/2025-07/pv_prev_20250717T18Z.csv.gz,1440,1,7.768,7.445,0.0253,0.0388
2025-07-18T00:00:00Z,previsions/2025-07/pv_prev_20250718T00Z.csv.gz,1440,1,7.940,7.445,0.0345,0.0470
2025-07-18T06:00:00Z,previsions/2025-07/pv_prev_20250718T06Z.csv.gz,1440,1,7.918,7.443,0.0334,0.0468
2025-07-18T12:00:00Z,previsions/2025-07/pv_prev_20250718T12Z.csv.gz,1440,1,7.623,7.401,0.0202,0.0295
2025-07-18T18:00:00Z,previsions/2025-07/pv_prev_20250718T18Z.csv.gz,1440,1,7.434,7.583,0.0153,0.0218
2025-07-19T00:00:00Z,previsions/2025-07/pv_prev_20250719T00Z.csv.gz,1440,1,7.930,7.582,0.0243,0.0321
2025-07-19T06:00:00Z,previsions/2025-07/pv_prev_20250719T06Z.csv.gz,1440,1,7.707,7.581,0.0102,0.0149
2025-07-19T12:00:00Z,previsions/2025-07/pv_prev_20250719T12Z.csv.gz,1440,1,7.450,7.448,0.0286,0.0416
2025-07-19T18:00:00Z,previsions/2025-07/pv_prev_20250719T18Z.csv.gz,1440,1,7.730,7.393,0.0287,0.0426
2025-07-20T00:00:00Z,previsions/2025-07/pv_prev_20250720T00Z.csv.gz,1440,1,7.291,7.391,0.0155,0.0230
2025-07-20T06:00:00Z,previsions/2025-07/pv_prev_20250720T06Z.csv.gz,1440,1,7.562,7.390,0.0142,0.0192
2025-07-20T12:00:00Z,previsions/2025-07/pv_prev_20250720T12Z.csv.gz,1440,1,7.339,7.465,0.0113,0.0210
2025-07-20T18:00:00Z,previsions/2025-07/pv_prev_20250720T18Z.csv.gz,1440,1,7.640,7.522,0.0139,0.0204
2025-07-21T00:00:00Z,previsions/2025-07/pv_prev_20250721T00Z.csv.gz,1440,1,7.625,7.523,0.0168,0.0250
2025-07-21T06:00:00Z,previsions/2025-07/pv_prev_20250721T06Z.csv.gz,1440,1,7.310,7.521,0.0165,0.0248
2025-07-21T12:00:00Z,previsions/2025-07/pv_prev_20250721T12Z.csv.gz,1440,1,7.598,7.683,0.0094,0.0141
2025-07-21T18:00:00Z,previsions/2025-07/pv_prev_20250721T18Z.csv.gz,1440,1,6.178,7.662,0.1017,0.1279
2025-07-22T00:00:00Z,previsions/2025-07/pv_prev_20250722T00Z.csv.gz,1440,1,8.015,7.660,0.0248,0.0381
2025-07-22T06:00:00Z,previsions/2025-07/pv_prev_20250722T06Z.csv.gz,1440,1,7.715,7.658,0.0070,0.0101
2025-07-22T12:00:00Z,previsions/2025-07/pv_prev_20250722T12Z.csv.gz,1440,1,7.164,7.602,0.0313,0.0509
2025-07-22T18:00:00Z,previsions/2025-07/pv_prev_20250722T18Z.csv.gz,1440,1,7.212,7.613,0.0285,0.0389
2025-07-23T00:00:00Z,previsions/2025-07/pv_prev_20250723T00Z.csv.gz,1440,1,8.060,7.611,0.0311,0.0412
2025-07-23T06:00:00Z,previsions/2025-07/pv_prev_20250723T06Z.csv.gz,1440,1,7.589,7.609,0.0064,0.0091
2025-07-23T12:00:00Z,previsions/2025-07/pv_prev_20250723T12Z.csv.gz,1440,1,7.883,7.497,0.0267,0.0351
2025-07-23T18:00:00Z,previsions/2025-07/pv_prev_20250723T18Z.csv.gz,1440,1,7.668,7.461,0.0146,0.0207
2025-07-24T00:00:00Z,previsions/2025-07/pv_prev_20250724T00Z.csv.gz,1440,1,7.944,7.460,0.0338,0.0464
2025-07-24T06:00:00Z,previsions/2025-07/pv_prev_20250724T06Z.csv.gz,1440,1,7.171,7.456,0.0213,0.0285
2025-07-24T12:00:00Z,previsions/2025-07/pv_prev_20250724T12Z.csv.gz,1440,1,7.632,7.316,0.0222,0.0331
2025-07-24T18:00:00Z,previsions/2025-07/pv_prev_20250724T18Z.csv.gz,1440,1,7.841,7.113,0.0502,0.0643
2025-07-25T00:00:00Z,previsions/2025-07/pv_prev_20250725T00Z.csv.gz,1440,1,7.178,7.113,0.0133,0.0181
2025-07-25T06:00:00Z,previsions/2025-07/pv_prev_20250725T06Z.csv.gz,1440,1,7.541,7.114,0.0300,0.0416
2025-07-25T12:00:00Z,previsions/2025-07/pv_prev_20250725T12Z.csv.gz,1440,1,5.552,7.367,0.1251,0.1924
2025-07-25T18:00:00Z,previsions/2025-07/pv_prev_20250725T18Z.csv.gz,1440,1,7.662,7.640,0.0192,0.0259
2025-07-26T00:00:00Z,previsions/2025-07/pv_prev_20250726T00Z.csv.gz,1440,1,7.750,7.640,0.0112,0.0165
2025-07-26T06:00:00Z,previsions/2025-07/pv_prev_20250726T06Z.csv.gz,1440,1,7.130,7.635,0.0349,0.0427
2025-07-26T12:00:00Z,previsions/2025-07/pv_prev_20250726T12Z.csv.gz,1440,1,6.983,7.383,0.0362,0.0577
2025-07-26T18:00:00Z,previsions/2025-07/pv_prev_20250726T18Z.csv.gz,1440,1,5.463,7.153,0.1168,0.1445
2025-07-27T00:00:00Z,previsions/2025-07/pv_prev_20250727T00Z.csv.gz,1440,1,7.162,7.151,0.0125,0.0191
2025-07-27T06:00:00Z,previsions/2025-07/pv_prev_20250727T06Z.csv.gz,1440,1,7.022,7.152,0.0123,0.0189
2025-07-27T12:00:00Z,previsions/2025-07/pv_prev_20250727T12Z.csv.gz,1440,1,6.209,7.215,0.0697,0.1019
